age,job,marital,education,id
60,blue-collar,married,unknown,16606
36,services,married,high.school,16607
42,management,divorced,university.degree,16608
31,admin.,married,high.school,16609
53,technician,divorced,professional.course,16610
45,blue-collar,married,basic.4y,16611
37,technician,single,professional.course,16612
47,self-employed,married,professional.course,16613
49,blue-collar,divorced,high.school,16614
36,admin.,married,university.degree,16615
35,services,divorced,high.school,16616
38,unknown,married,unknown,16617
38,services,single,high.school,16618
50,blue-collar,divorced,high.school,16619
59,retired,married,professional.course,16620
43,unknown,married,unknown,16621
42,admin.,married,high.school,16622
40,admin.,married,basic.6y,16623
46,blue-collar,married,unknown,16624
57,housemaid,divorced,basic.4y,16625
42,admin.,married,university.degree,16626
41,blue-collar,married,basic.4y,16627
54,management,divorced,university.degree,16628
27,admin.,single,university.degree,16629
36,admin.,married,high.school,16630
58,blue-collar,married,professional.course,16631
40,management,married,university.degree,16632
34,admin.,single,basic.9y,16633
33,admin.,divorced,high.school,16634
56,retired,married,basic.6y,16635
42,blue-collar,married,basic.9y,16636
43,services,married,high.school,16637
54,management,single,basic.9y,16638
53,admin.,single,basic.6y,16639
42,technician,single,unknown,16640
40,services,married,basic.6y,16641
54,technician,married,professional.course,16642
40,housemaid,single,professional.course,16643
26,admin.,single,university.degree,16644
33,admin.,married,high.school,16645
35,blue-collar,married,basic.9y,16646
36,admin.,married,high.school,16647
29,services,single,high.school,16648
36,blue-collar,married,basic.9y,16649
35,management,married,high.school,16650
33,admin.,married,high.school,16651
33,admin.,married,high.school,16652
27,blue-collar,single,basic.6y,16653
42,technician,married,high.school,16654
43,admin.,divorced,basic.9y,16655
42,admin.,married,university.degree,16656
27,blue-collar,single,basic.6y,16657
34,self-employed,single,university.degree,16658
31,student,single,university.degree,16659
54,management,divorced,university.degree,16660
40,self-employed,married,basic.4y,16661
52,unemployed,married,high.school,16662
47,management,divorced,university.degree,16663
49,housemaid,married,basic.9y,16664
32,admin.,single,high.school,16665
49,housemaid,single,high.school,16666
50,blue-collar,married,basic.9y,16667
34,services,married,high.school,16668
55,blue-collar,married,basic.4y,16669
47,technician,single,basic.9y,16670
51,retired,married,professional.course,16671
47,blue-collar,married,basic.6y,16672
56,technician,married,basic.4y,16673
53,admin.,married,basic.9y,16674
36,blue-collar,married,basic.9y,16675
42,blue-collar,divorced,basic.9y,16676
44,blue-collar,divorced,basic.6y,16677
39,housemaid,married,basic.9y,16678
37,admin.,single,high.school,16679
60,blue-collar,married,unknown,16680
36,services,married,high.school,16681
42,management,divorced,university.degree,16682
31,admin.,married,high.school,16683
53,technician,divorced,professional.course,16684
45,blue-collar,married,basic.4y,16685
37,technician,single,professional.course,16686
47,self-employed,married,professional.course,16687
49,blue-collar,divorced,high.school,16688
36,admin.,married,university.degree,16689
35,services,divorced,high.school,16690
38,unknown,married,unknown,16691
38,services,single,high.school,16692
50,blue-collar,divorced,high.school,16693
59,retired,married,professional.course,16694
43,unknown,married,unknown,16695
42,admin.,married,high.school,16696
40,admin.,married,basic.6y,16697
46,blue-collar,married,unknown,16698
57,housemaid,divorced,basic.4y,16699
42,admin.,married,university.degree,16700
41,blue-collar,married,basic.4y,16701
54,management,divorced,university.degree,16702
27,admin.,single,university.degree,16703
36,admin.,married,high.school,16704
58,blue-collar,married,professional.course,16705
40,management,married,university.degree,16706
34,admin.,single,basic.9y,16707
33,admin.,divorced,high.school,16708
56,retired,married,basic.6y,16709
42,blue-collar,married,basic.9y,16710
43,services,married,high.school,16711
54,management,single,basic.9y,16712
53,admin.,single,basic.6y,16713
42,technician,single,unknown,16714
40,services,married,basic.6y,16715
54,technician,married,professional.course,16716
40,housemaid,single,professional.course,16717
26,admin.,single,university.degree,16718
33,admin.,married,high.school,16719
35,blue-collar,married,basic.9y,16720
36,admin.,married,high.school,16721
29,services,single,high.school,16722
36,blue-collar,married,basic.9y,16723
35,management,married,high.school,16724
33,admin.,married,high.school,16725
33,admin.,married,high.school,16726
27,blue-collar,single,basic.6y,16727
42,technician,married,high.school,16728
43,admin.,divorced,basic.9y,16729
42,admin.,married,university.degree,16730
27,blue-collar,single,basic.6y,16731
34,self-employed,single,university.degree,16732
31,student,single,university.degree,16733
54,management,divorced,university.degree,16734
40,self-employed,married,basic.4y,16735
52,unemployed,married,high.school,16736
47,management,divorced,university.degree,16737
49,housemaid,married,basic.9y,16738
32,admin.,single,high.school,16739
49,housemaid,single,high.school,16740
50,blue-collar,married,basic.9y,16741
34,services,married,high.school,16742
55,blue-collar,married,basic.4y,16743
47,technician,single,basic.9y,16744
51,retired,married,professional.course,16745
47,blue-collar,married,basic.6y,16746
56,technician,married,basic.4y,16747
53,admin.,married,basic.9y,16748
36,blue-collar,married,basic.9y,16749
42,blue-collar,divorced,basic.9y,16750
44,blue-collar,divorced,basic.6y,16751
39,housemaid,married,basic.9y,16752
37,admin.,single,high.school,16753
60,blue-collar,married,unknown,16754
36,services,married,high.school,16755
42,management,divorced,university.degree,16756
31,admin.,married,high.school,16757
53,technician,divorced,professional.course,16758
45,blue-collar,married,basic.4y,16759
37,technician,single,professional.course,16760
47,self-employed,married,professional.course,16761
49,blue-collar,divorced,high.school,16762
36,admin.,married,university.degree,16763
35,services,divorced,high.school,16764
38,unknown,married,unknown,16765
38,services,single,high.school,16766
50,blue-collar,divorced,high.school,16767
59,retired,married,professional.course,16768
43,unknown,married,unknown,16769
42,admin.,married,high.school,16770
40,admin.,married,basic.6y,16771
46,blue-collar,married,unknown,16772
57,housemaid,divorced,basic.4y,16773
42,admin.,married,university.degree,16774
41,blue-collar,married,basic.4y,16775
54,management,divorced,university.degree,16776
27,admin.,single,university.degree,16777
36,admin.,married,high.school,16778
58,blue-collar,married,professional.course,16779
40,management,married,university.degree,16780
34,admin.,single,basic.9y,16781
33,admin.,divorced,high.school,16782
56,retired,married,basic.6y,16783
42,blue-collar,married,basic.9y,16784
43,services,married,high.school,16785
54,management,single,basic.9y,16786
53,admin.,single,basic.6y,16787
42,technician,single,unknown,16788
40,services,married,basic.6y,16789
54,technician,married,professional.course,16790
40,housemaid,single,professional.course,16791
26,admin.,single,university.degree,16792
33,admin.,married,high.school,16793
35,blue-collar,married,basic.9y,16794
36,admin.,married,high.school,16795
29,services,single,high.school,16796
36,blue-collar,married,basic.9y,16797
35,management,married,high.school,16798
33,admin.,married,high.school,16799
33,admin.,married,high.school,16800
27,blue-collar,single,basic.6y,16801
42,technician,married,high.school,16802
43,admin.,divorced,basic.9y,16803
42,admin.,married,university.degree,16804
27,blue-collar,single,basic.6y,16805
34,self-employed,single,university.degree,16806
31,student,single,university.degree,16807
54,management,divorced,university.degree,16808
40,self-employed,married,basic.4y,16809
52,unemployed,married,high.school,16810
47,management,divorced,university.degree,16811
49,housemaid,married,basic.9y,16812
32,admin.,single,high.school,16813
49,housemaid,single,high.school,16814
50,blue-collar,married,basic.9y,16815
34,services,married,high.school,16816
55,blue-collar,married,basic.4y,16817
47,technician,single,basic.9y,16818
51,retired,married,professional.course,16819
47,blue-collar,married,basic.6y,16820
56,technician,married,basic.4y,16821
53,admin.,married,basic.9y,16822
36,blue-collar,married,basic.9y,16823
42,blue-collar,divorced,basic.9y,16824
44,blue-collar,divorced,basic.6y,16825
39,housemaid,married,basic.9y,16826
37,admin.,single,high.school,16827
60,blue-collar,married,unknown,16828
36,services,married,high.school,16829
42,management,divorced,university.degree,16830
31,admin.,married,high.school,16831
53,technician,divorced,professional.course,16832
45,blue-collar,married,basic.4y,16833
37,technician,single,professional.course,16834
47,self-employed,married,professional.course,16835
49,blue-collar,divorced,high.school,16836
36,admin.,married,university.degree,16837
35,services,divorced,high.school,16838
38,unknown,married,unknown,16839
38,services,single,high.school,16840
50,blue-collar,divorced,high.school,16841
59,retired,married,professional.course,16842
43,unknown,married,unknown,16843
42,admin.,married,high.school,16844
40,admin.,married,basic.6y,16845
46,blue-collar,married,unknown,16846
57,housemaid,divorced,basic.4y,16847
42,admin.,married,university.degree,16848
41,blue-collar,married,basic.4y,16849
54,management,divorced,university.degree,16850
27,admin.,single,university.degree,16851
36,admin.,married,high.school,16852
58,blue-collar,married,professional.course,16853
40,management,married,university.degree,16854
34,admin.,single,basic.9y,16855
33,admin.,divorced,high.school,16856
56,retired,married,basic.6y,16857
42,blue-collar,married,basic.9y,16858
43,services,married,high.school,16859
54,management,single,basic.9y,16860
53,admin.,single,basic.6y,16861
42,technician,single,unknown,16862
40,services,married,basic.6y,16863
54,technician,married,professional.course,16864
40,housemaid,single,professional.course,16865
26,admin.,single,university.degree,16866
33,admin.,married,high.school,16867
35,blue-collar,married,basic.9y,16868
36,admin.,married,high.school,16869
29,services,single,high.school,16870
36,blue-collar,married,basic.9y,16871
35,management,married,high.school,16872
33,admin.,married,high.school,16873
33,admin.,married,high.school,16874
27,blue-collar,single,basic.6y,16875
42,technician,married,high.school,16876
43,admin.,divorced,basic.9y,16877
42,admin.,married,university.degree,16878
27,blue-collar,single,basic.6y,16879
34,self-employed,single,university.degree,16880
31,student,single,university.degree,16881
54,management,divorced,university.degree,16882
40,self-employed,married,basic.4y,16883
52,unemployed,married,high.school,16884
47,management,divorced,university.degree,16885
49,housemaid,married,basic.9y,16886
32,admin.,single,high.school,16887
49,housemaid,single,high.school,16888
50,blue-collar,married,basic.9y,16889
34,services,married,high.school,16890
55,blue-collar,married,basic.4y,16891
47,technician,single,basic.9y,16892
51,retired,married,professional.course,16893
47,blue-collar,married,basic.6y,16894
56,technician,married,basic.4y,16895
53,admin.,married,basic.9y,16896
36,blue-collar,married,basic.9y,16897
42,blue-collar,divorced,basic.9y,16898
44,blue-collar,divorced,basic.6y,16899
39,housemaid,married,basic.9y,16900
37,admin.,single,high.school,16901
60,blue-collar,married,unknown,16902
36,services,married,high.school,16903
